,CaseNum,osmid_node,distance,street_count,highway_node,name_u,highway_u,name_v,highway_v,Mode,IncidentAddress,CrossStreets,GeocodeAddress
302,21-07256,10292833917.0,169.34849074574646,3.0,,Smoketree Drive,residential,,,Pedestrian,"San Juan Rd. at Bandon Way, Sacramento, Sacramento, CA, 95833","['san juan road', 'bandon way']","san juan road & bandon way, Sacramento, CA 95833"
303,21-07281,90583706.0,2.823119703521828,4.0,traffic_signals,7th Street,residential,,,Passenger,"L Street at 7th Street, Sacramento, Sacramento, CA, 95814","['l street', '7th street']","l street & 7th street, Sacramento, CA 95814"
304,21-07281,90583706.0,2.823119703521828,4.0,traffic_signals,L Street,secondary,,,Passenger,"L Street at 7th Street, Sacramento, Sacramento, CA, 95814","['l street', '7th street']","l street & 7th street, Sacramento, CA 95814"
305,21-07283,90583706.0,2.823119703521828,4.0,traffic_signals,7th Street,residential,,,Passenger,"L STREET AT INTERSECTION WITH 7TH STREET, Sacramento, Sacramento, CA, 95814","['l street', '& 7th street']","l street & & 7th street, Sacramento, CA 95814"
306,21-07283,90583706.0,2.823119703521828,4.0,traffic_signals,L Street,secondary,,,Passenger,"L STREET AT INTERSECTION WITH 7TH STREET, Sacramento, Sacramento, CA, 95814","['l street', '& 7th street']","l street & & 7th street, Sacramento, CA 95814"
307,21-07329,90302947.0,12.29011130659753,3.0,,Power Inn Road,secondary,Power Inn Road,secondary,Driver,"53rd Ave at Power Inn Rd, Sacramento, Sacramento, CA, 95828","['53rd avenue', 'power inn road']","53rd avenue & power inn road, Sacramento, CA 95828"
308,21-07329,90302947.0,12.29011130659753,3.0,,53rd Avenue,residential,53rd Avenue,residential,Driver,"53rd Ave at Power Inn Rd, Sacramento, Sacramento, CA, 95828","['53rd avenue', 'power inn road']","53rd avenue & power inn road, Sacramento, CA 95828"
309,21-07423,90290152.0,135.48427195044488,3.0,,Fruitridge Road,secondary,Fruitridge Road,secondary,Pedestrian,"Fruitridge Rd. at Fruitridge Light Rail Station, Sacramento, Sacramento, CA, 95822","['fruitridge road', 'fruitridge light rail station']","fruitridge road & fruitridge light rail station, Sacramento, CA 95822"
310,21-07423,90290152.0,135.48427195044488,3.0,,Fruitridge Road,secondary,Fruitridge Road,secondary,Pedestrian,"Fruitridge Rd. at Fruitridge Light Rail Station, Sacramento, Sacramento, CA, 95822","['fruitridge road', 'fruitridge light rail station']","fruitridge road & fruitridge light rail station, Sacramento, CA 95822"
311,21-07423,90290152.0,135.48427195044488,3.0,,"['55th Street', '27th Avenue']",residential,"['55th Street', '27th Avenue']",residential,Pedestrian,"Fruitridge Rd. at Fruitridge Light Rail Station, Sacramento, Sacramento, CA, 95822","['fruitridge road', 'fruitridge light rail station']","fruitridge road & fruitridge light rail station, Sacramento, CA 95822"
312,21-07423,4914775668.0,93.08671925262946,3.0,,Fruitridge Road,secondary,Fruitridge Road,secondary,Pedestrian,"Fruitridge Rd. at Fruitridge Light Rail Station, Sacramento, Sacramento, CA, 95822","['fruitridge road', 'fruitridge light rail station']","fruitridge road & fruitridge light rail station, Sacramento, CA 95822"
313,21-07423,4914775668.0,93.08671925262946,3.0,,Fruitridge Road,secondary,,,Pedestrian,"Fruitridge Rd. at Fruitridge Light Rail Station, Sacramento, Sacramento, CA, 95822","['fruitridge road', 'fruitridge light rail station']","fruitridge road & fruitridge light rail station, Sacramento, CA 95822"
314,21-07680,90438674.0,11.339025045835966,4.0,,Broadway,secondary,Broadway,secondary,Driver,"Intersection of Broadway and 42nd Street, Sacramento, Sacramento, CA, 95817","['broadway', '42nd street']","broadway & 42nd street, Sacramento, CA 95817"
315,21-07680,90438674.0,11.339025045835966,4.0,,42nd Street,residential,42nd Street,residential,Driver,"Intersection of Broadway and 42nd Street, Sacramento, Sacramento, CA, 95817","['broadway', '42nd street']","broadway & 42nd street, Sacramento, CA 95817"
316,21-07680,90438674.0,11.339025045835966,4.0,,42nd Street,residential,42nd Street,residential,Driver,"Intersection of Broadway and 42nd Street, Sacramento, Sacramento, CA, 95817","['broadway', '42nd street']","broadway & 42nd street, Sacramento, CA 95817"
317,21-07680,90438674.0,11.339025045835966,4.0,,Broadway,secondary,Broadway,secondary,Driver,"Intersection of Broadway and 42nd Street, Sacramento, Sacramento, CA, 95817","['broadway', '42nd street']","broadway & 42nd street, Sacramento, CA 95817"
318,21-08175,90346490.0,7.061632986139936,4.0,,Shining Star Drive,residential,Shining Star Drive,residential,Motorcyclist,"Intersection of Franklin Blvd & Shining Star Dr, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'shining star drive']","franklin boulevard & shining star drive, Sacramento, CA 95823"
319,21-08175,90346490.0,7.061632986139936,4.0,,Franklin Boulevard,secondary,,,Motorcyclist,"Intersection of Franklin Blvd & Shining Star Dr, Sacramento, Sacramento, CA, 95823","['franklin boulevard', 'shining star drive']","franklin boulevard & shining star drive, Sacramento, CA 95823"
320,21-08426,90539518.0,3.8900126100705834,4.0,traffic_signals,Sequoia Pacific Boulevard,residential,Sequoia Pacific Boulevard,residential,Pedestrian,"RICHARDS BLVD 19 FT WEST OF SEQUOIA PACIFIC BLVD, Sacramento, Sacramento, CA, 95811","['richards boulevard', 'sequoia pacific boulevard']","richards boulevard & sequoia pacific boulevard, Sacramento, CA 95811"
321,21-08426,90539518.0,3.8900126100705834,4.0,traffic_signals,Richards Boulevard,primary,Richards Boulevard,primary,Pedestrian,"RICHARDS BLVD 19 FT WEST OF SEQUOIA PACIFIC BLVD, Sacramento, Sacramento, CA, 95811","['richards boulevard', 'sequoia pacific boulevard']","richards boulevard & sequoia pacific boulevard, Sacramento, CA 95811"
322,21-08426,90539518.0,3.8900126100705834,4.0,traffic_signals,Richards Boulevard,primary,Richards Boulevard,primary,Pedestrian,"RICHARDS BLVD 19 FT WEST OF SEQUOIA PACIFIC BLVD, Sacramento, Sacramento, CA, 95811","['richards boulevard', 'sequoia pacific boulevard']","richards boulevard & sequoia pacific boulevard, Sacramento, CA 95811"
323,21-08426,90539518.0,3.8900126100705834,4.0,traffic_signals,Sequoia Pacific Boulevard,residential,Sequoia Pacific Boulevard,residential,Pedestrian,"RICHARDS BLVD 19 FT WEST OF SEQUOIA PACIFIC BLVD, Sacramento, Sacramento, CA, 95811","['richards boulevard', 'sequoia pacific boulevard']","richards boulevard & sequoia pacific boulevard, Sacramento, CA 95811"
324,21-08474,90297523.0,77.28289325856211,3.0,,Lemon Hill Avenue,tertiary,Lemon Hill Avenue,tertiary,Pedestrian,"Lemon Hill Avenue at Francine Drive, Sacramento, Sacramento, CA, 95824","['lemon hill avenue', 'francine drive']","lemon hill avenue & francine drive, Sacramento, CA 95824"
325,21-08474,90297523.0,77.28289325856211,3.0,,Lemon Hill Avenue,tertiary,Lemon Hill Avenue,tertiary,Pedestrian,"Lemon Hill Avenue at Francine Drive, Sacramento, Sacramento, CA, 95824","['lemon hill avenue', 'francine drive']","lemon hill avenue & francine drive, Sacramento, CA 95824"
326,21-08474,90297523.0,77.28289325856211,3.0,,69th Street,residential,69th Street,residential,Pedestrian,"Lemon Hill Avenue at Francine Drive, Sacramento, Sacramento, CA, 95824","['lemon hill avenue', 'francine drive']","lemon hill avenue & francine drive, Sacramento, CA 95824"
327,21-08474,90642443.0,1.177393765364858,3.0,,Lemon Hill Avenue,tertiary,Lemon Hill Avenue,tertiary,Pedestrian,"Lemon Hill Avenue at Francine Drive, Sacramento, Sacramento, CA, 95824","['lemon hill avenue', 'francine drive']","lemon hill avenue & francine drive, Sacramento, CA 95824"
328,21-08474,90642443.0,1.177393765364858,3.0,,Lemon Hill Avenue,tertiary,Lemon Hill Avenue,tertiary,Pedestrian,"Lemon Hill Avenue at Francine Drive, Sacramento, Sacramento, CA, 95824","['lemon hill avenue', 'francine drive']","lemon hill avenue & francine drive, Sacramento, CA 95824"
329,21-08474,90642443.0,1.177393765364858,3.0,,Francine Street,residential,Francine Street,residential,Pedestrian,"Lemon Hill Avenue at Francine Drive, Sacramento, Sacramento, CA, 95824","['lemon hill avenue', 'francine drive']","lemon hill avenue & francine drive, Sacramento, CA 95824"
330,22-00128,90624046.0,90.8718723848678,4.0,,Mc Mahon Drive,residential,Mc Mahon Drive,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
331,22-00128,90624046.0,90.8718723848678,4.0,,Mc Mahon Drive,residential,Mc Mahon Drive,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
332,22-00128,90624046.0,90.8718723848678,4.0,,65th Street Expressway,secondary,,,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
333,22-00128,3262602575.0,47.12488054149262,4.0,,Mc Mahon Drive,residential,Mc Mahon Drive,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
334,22-00128,3262602575.0,47.12488054149262,4.0,,Mc Mahon Drive,residential,Mc Mahon Drive,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
335,22-00128,3262602575.0,47.12488054149262,4.0,,65th Street Expressway,secondary,,,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
336,22-00128,3262602599.0,2.464783183073488,3.0,,65th Street,residential,65th Street,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
337,22-00128,3262602599.0,2.464783183073488,3.0,,Mc Mahon Drive,residential,Mc Mahon Drive,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
338,22-00128,3262602599.0,2.464783183073488,3.0,,65th Street,residential,65th Street,residential,Driver,"65th Street, 4 feet south of McMahon Drive, Sacramento, Sacramento, CA, 95824","['65th street', 'mcmahon drive']","65th street & mcmahon drive, Sacramento, CA 95824"
339,22-00337,90610827.0,3.7675034317067713,3.0,,60th Street,residential,60th Street,residential,Pedestrian,"intersection of Folsom Blvd and 60th Street, Sacramento, Sacramento, CA, 95819","['folsom boulevard', '60th street']","folsom boulevard & 60th street, Sacramento, CA 95819"
340,22-00337,90610827.0,3.7675034317067713,3.0,,Folsom Boulevard,primary,Folsom Boulevard,primary,Pedestrian,"intersection of Folsom Blvd and 60th Street, Sacramento, Sacramento, CA, 95819","['folsom boulevard', '60th street']","folsom boulevard & 60th street, Sacramento, CA 95819"
341,22-00337,90610827.0,3.7675034317067713,3.0,,Folsom Boulevard,primary,,,Pedestrian,"intersection of Folsom Blvd and 60th Street, Sacramento, Sacramento, CA, 95819","['folsom boulevard', '60th street']","folsom boulevard & 60th street, Sacramento, CA 95819"
342,22-00518,90394287.0,10.826095180245948,4.0,,Munson Way,residential,Munson Way,residential,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
343,22-00518,90394287.0,10.826095180245948,4.0,,Florin Road,primary,,,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
344,22-00518,3257774409.0,180.31073143386143,3.0,,,primary_link,,,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
345,22-00518,3257774409.0,180.31073143386143,3.0,,Florin Road,primary,,,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
346,22-00518,3257774410.0,133.5126005338052,3.0,,,primary_link,,,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
347,22-00518,3257774410.0,133.5126005338052,3.0,,Florin Road,primary,,,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
348,22-00518,3257774411.0,43.26077366703807,3.0,,Florin Road,primary,,,Motorcyclist,"Intersection of Florin Road and Munson Way, Sacramento, Sacramento, CA, 95823","['florin road', 'munson way']","florin road & munson way, Sacramento, CA 95823"
349,22-00800,90302905.0,13.438108572251709,3.0,,Butte Avenue,residential,Butte Avenue,residential,Pedestrian,"Power Inn Rd & Butte Ave, Sacramento, Sacramento, CA, 95826","['power inn road', 'butte avenue']","power inn road & butte avenue, Sacramento, CA 95826"
350,22-00800,90302905.0,13.438108572251709,3.0,,Power Inn Road,secondary,Power Inn Road,secondary,Pedestrian,"Power Inn Rd & Butte Ave, Sacramento, Sacramento, CA, 95826","['power inn road', 'butte avenue']","power inn road & butte avenue, Sacramento, CA 95826"
351,22-00800,90302905.0,13.438108572251709,3.0,,Power Inn Road,secondary,Power Inn Road,secondary,Pedestrian,"Power Inn Rd & Butte Ave, Sacramento, Sacramento, CA, 95826","['power inn road', 'butte avenue']","power inn road & butte avenue, Sacramento, CA 95826"
352,22-01151,90742136.0,4.453470105986427,3.0,,Grand Avenue,tertiary,Grand Avenue,tertiary,Driver,"Grand Avenue and Norwood Avenue, Sacramento, Sacramento, CA, 95838","['grand avenue', 'norwood avenue']","grand avenue & norwood avenue, Sacramento, CA 95838"
353,22-01151,90742136.0,4.453470105986427,3.0,,Norwood Avenue,secondary,Norwood Avenue,secondary,Driver,"Grand Avenue and Norwood Avenue, Sacramento, Sacramento, CA, 95838","['grand avenue', 'norwood avenue']","grand avenue & norwood avenue, Sacramento, CA 95838"
354,22-01151,90742136.0,4.453470105986427,3.0,,Norwood Avenue,secondary,Norwood Avenue,secondary,Driver,"Grand Avenue and Norwood Avenue, Sacramento, Sacramento, CA, 95838","['grand avenue', 'norwood avenue']","grand avenue & norwood avenue, Sacramento, CA 95838"
355,22-01192,90515648.0,4.332512456136037,4.0,stop,Edison Avenue,tertiary,Edison Avenue,tertiary,Pedestrian,"Edison Ave 14 ft West of Howe Ave, Sacramento, Sacramento, CA, 95821","['edison avenue', 'howe avenue']","edison avenue & howe avenue, Sacramento, CA 95821"
356,22-01192,90515648.0,4.332512456136037,4.0,stop,Howe Avenue,tertiary,Howe Avenue,tertiary,Pedestrian,"Edison Ave 14 ft West of Howe Ave, Sacramento, Sacramento, CA, 95821","['edison avenue', 'howe avenue']","edison avenue & howe avenue, Sacramento, CA 95821"
357,22-01192,90515648.0,4.332512456136037,4.0,stop,Howe Avenue,tertiary,Howe Avenue,tertiary,Pedestrian,"Edison Ave 14 ft West of Howe Ave, Sacramento, Sacramento, CA, 95821","['edison avenue', 'howe avenue']","edison avenue & howe avenue, Sacramento, CA 95821"
358,22-01192,9554891354.0,81.9006155738476,3.0,,Howe Avenue,tertiary,Howe Avenue,tertiary,Pedestrian,"Edison Ave 14 ft West of Howe Ave, Sacramento, Sacramento, CA, 95821","['edison avenue', 'howe avenue']","edison avenue & howe avenue, Sacramento, CA 95821"
359,22-01192,9554891354.0,81.9006155738476,3.0,,Howe Avenue,tertiary,Howe Avenue,tertiary,Pedestrian,"Edison Ave 14 ft West of Howe Ave, Sacramento, Sacramento, CA, 95821","['edison avenue', 'howe avenue']","edison avenue & howe avenue, Sacramento, CA 95821"
360,22-01572,90349636.0,43.70325716871953,4.0,traffic_signals,Bridgecross Drive,tertiary,Bridgecross Drive,tertiary,Driver,"Natomas Blvd. 279' South of Bridgecross Dr., Sacramento, Sacramento, CA, 95835","['natomas boulevard', 'bridgecross drive']","natomas boulevard & bridgecross drive, Sacramento, CA 95835"
361,22-01572,90349636.0,43.70325716871953,4.0,traffic_signals,Rose Arbor Drive,residential,Rose Arbor Drive,residential,Driver,"Natomas Blvd. 279' South of Bridgecross Dr., Sacramento, Sacramento, CA, 95835","['natomas boulevard', 'bridgecross drive']","natomas boulevard & bridgecross drive, Sacramento, CA 95835"
362,22-01572,90349636.0,43.70325716871953,4.0,traffic_signals,Natomas Boulevard,secondary,,,Driver,"Natomas Blvd. 279' South of Bridgecross Dr., Sacramento, Sacramento, CA, 95835","['natomas boulevard', 'bridgecross drive']","natomas boulevard & bridgecross drive, Sacramento, CA 95835"
363,22-01572,4275359073.0,6.215428925855876,4.0,traffic_signals,Bridgecross Drive,tertiary,Bridgecross Drive,tertiary,Driver,"Natomas Blvd. 279' South of Bridgecross Dr., Sacramento, Sacramento, CA, 95835","['natomas boulevard', 'bridgecross drive']","natomas boulevard & bridgecross drive, Sacramento, CA 95835"
