osmid,y,x,street_count,highway,ref,geometry
90303929,38.542828,-121.455416,3,,,POINT (-121.455416 38.542828)
90303930,38.542136,-121.45541,3,,,POINT (-121.45541 38.542136)
90303931,38.541946,-121.455408,3,,,POINT (-121.455408 38.541946)
90303932,38.541268,-121.455401,3,,,POINT (-121.455401 38.541268)
90303933,38.541184,-121.455446,3,,,POINT (-121.455446 38.541184)
90303934,38.540355,-121.455429,4,,,POINT (-121.455429 38.540355)
90303968,38.655532,-121.464148,4,,,POINT (-121.464148 38.655532)
90303976,38.655611,-121.465431,1,turning_circle,,POINT (-121.465431 38.655611)
90303981,38.46697,-121.437044,3,,,POINT (-121.437044 38.46697)
90303983,38.467057,-121.436048,3,,,POINT (-121.436048 38.467057)
90303995,38.466695,-121.434869,3,,,POINT (-121.434869 38.466695)
90304336,38.5462457,-121.4712784,3,,,POINT (-121.4712784 38.5462457)
90304338,38.54626,-121.467278,4,,,POINT (-121.467278 38.54626)
90304341,38.546275,-121.464716,3,,,POINT (-121.464716 38.546275)
90304349,38.54613,-121.475814,3,,,POINT (-121.475814 38.54613)
90304362,38.5473546,-121.4899443,3,,,POINT (-121.4899443 38.5473546)
90304365,38.5467682,-121.486868,1,,,POINT (-121.486868 38.5467682)
90304378,38.546066,-121.444001,3,,,POINT (-121.444001 38.546066)
90304382,38.5461015,-121.4416994,3,,,POINT (-121.4416994 38.5461015)
90304392,38.545972,-121.482526,3,,,POINT (-121.482526 38.545972)
90304394,38.545992,-121.480188,3,,,POINT (-121.480188 38.545992)
90304406,38.5461658,-121.4712776,3,,,POINT (-121.4712776 38.5461658)
90304414,38.551707,-121.510722,3,,,POINT (-121.510722 38.551707)
90304415,38.551675,-121.509253,3,,,POINT (-121.509253 38.551675)
90304431,38.5511633,-121.5053078,3,,,POINT (-121.5053078 38.5511633)
90304438,38.546194,-121.45856,1,,,POINT (-121.45856 38.546194)
90304441,38.546192,-121.457787,3,,,POINT (-121.457787 38.546192)
90304461,38.5459722,-121.4533947,3,,,POINT (-121.4533947 38.5459722)
90304464,38.5459775,-121.4526652,1,,,POINT (-121.4526652 38.5459775)
90304471,38.546,-121.479021,3,,,POINT (-121.479021 38.546)
90304474,38.546025,-121.475813,3,,,POINT (-121.475813 38.546025)
90304480,38.545921,-121.455032,3,,,POINT (-121.455032 38.545921)
90304482,38.5459256,-121.4533538,3,,,POINT (-121.4533538 38.5459256)
90305204,38.627779,-121.486126,1,turning_circle,,POINT (-121.486126 38.627779)
90305210,38.62819,-121.486261,3,,,POINT (-121.486261 38.62819)
90305214,38.628858,-121.486283,3,,,POINT (-121.486283 38.628858)
90305216,38.62819,-121.485082,3,,,POINT (-121.485082 38.62819)
90305259,38.510529,-121.42338,3,,,POINT (-121.42338 38.510529)
90305263,38.511653,-121.423392,3,,,POINT (-121.423392 38.511653)
90305265,38.512331,-121.423401,3,,,POINT (-121.423401 38.512331)
90305274,38.513166,-121.423492,3,,,POINT (-121.423492 38.513166)
90305278,38.513652,-121.423818,3,,,POINT (-121.423818 38.513652)
90305466,38.609124,-121.459371,3,,,POINT (-121.459371 38.609124)
90305468,38.60912,-121.458192,3,,,POINT (-121.458192 38.60912)
90305469,38.609117,-121.45741,3,,,POINT (-121.45741 38.609117)
90305500,38.6794411,-121.5150069,3,,,POINT (-121.5150069 38.6794411)
90305507,38.507642,-121.491784,3,,,POINT (-121.491784 38.507642)
90305518,38.507323,-121.488546,4,,,POINT (-121.488546 38.507323)
90305526,38.5072468,-121.4860707,4,,,POINT (-121.4860707 38.5072468)
90305527,38.5072724,-121.4842198,3,,,POINT (-121.4842198 38.5072724)
90305634,38.505007,-121.523213,3,,,POINT (-121.523213 38.505007)
90305655,38.504059,-121.521247,3,,,POINT (-121.521247 38.504059)
90305813,38.461312,-121.43291,3,,,POINT (-121.43291 38.461312)
90305828,38.462441,-121.434733,3,,,POINT (-121.434733 38.462441)
90305890,38.6245848,-121.4850851,4,stop,,POINT (-121.4850851 38.6245848)
90305903,38.626255,-121.485931,3,,,POINT (-121.485931 38.626255)
90305922,38.626197,-121.487167,3,,,POINT (-121.487167 38.626197)
90305954,38.646551,-121.537483,1,turning_circle,,POINT (-121.537483 38.646551)
90305955,38.646153,-121.537482,3,,,POINT (-121.537482 38.646153)
90306045,38.6274583,-121.5036218,3,,,POINT (-121.5036218 38.6274583)
90306056,38.4810076,-121.4629451,4,,,POINT (-121.4629451 38.4810076)
90306063,38.4804627,-121.4635047,3,,,POINT (-121.4635047 38.4804627)
90306073,38.47976,-121.463405,3,,,POINT (-121.463405 38.47976)
90306075,38.4790127,-121.46318,3,,,POINT (-121.46318 38.4790127)
90306077,38.5602366,-121.5094155,3,,,POINT (-121.5094155 38.5602366)
90306087,38.560376,-121.510567,3,,,POINT (-121.510567 38.560376)
90306112,38.561039,-121.513482,3,,,POINT (-121.513482 38.561039)
90306122,38.560972,-121.513809,3,,,POINT (-121.513809 38.560972)
90306156,38.559234,-121.51277,3,,,POINT (-121.51277 38.559234)
90306214,38.561721,-121.513161,3,turning_circle,,POINT (-121.513161 38.561721)
90306382,38.623805,-121.445003,3,,,POINT (-121.445003 38.623805)
90306391,38.624638,-121.443841,4,,,POINT (-121.443841 38.624638)
90306398,38.625206,-121.441534,4,,,POINT (-121.441534 38.625206)
90306408,38.625305,-121.440362,3,,,POINT (-121.440362 38.625305)
90306411,38.625415,-121.439208,4,,,POINT (-121.439208 38.625415)
90306414,38.625525,-121.438052,3,,,POINT (-121.438052 38.625525)
90306417,38.625635,-121.436899,3,,,POINT (-121.436899 38.625635)
90306439,38.471599,-121.446269,3,,,POINT (-121.446269 38.471599)
90306456,38.4728163,-121.4455624,1,turning_circle,,POINT (-121.4455624 38.4728163)
90307034,38.4748145,-121.5042938,3,,,POINT (-121.5042938 38.4748145)
90307043,38.4813382,-121.5050234,4,traffic_signals,,POINT (-121.5050234 38.4813382)
90307056,38.4956346,-121.5059659,4,traffic_signals,,POINT (-121.5059659 38.4956346)
90307070,38.5053858,-121.5048344,3,,,POINT (-121.5048344 38.5053858)
90307078,38.5131244,-121.5009693,3,traffic_signals,,POINT (-121.5009693 38.5131244)
90307082,38.5144771,-121.500487,3,,,POINT (-121.500487 38.5144771)
90307083,38.5158059,-121.5000594,3,,,POINT (-121.5000594 38.5158059)
90307085,38.5171265,-121.4996338,3,,,POINT (-121.4996338 38.5171265)
90307090,38.5187149,-121.4991253,3,,,POINT (-121.4991253 38.5187149)
90307092,38.5204323,-121.4985702,3,traffic_signals,,POINT (-121.4985702 38.5204323)
90307101,38.52576,-121.4968098,3,,,POINT (-121.4968098 38.52576)
90307104,38.5267841,-121.4964865,4,,,POINT (-121.4964865 38.5267841)
90307108,38.5278018,-121.4961496,3,,,POINT (-121.4961496 38.5278018)
90307111,38.5286608,-121.495888,4,traffic_signals,,POINT (-121.495888 38.5286608)
90307114,38.5303508,-121.495278,3,,,POINT (-121.495278 38.5303508)
90307117,38.5314993,-121.494885,4,traffic_signals,,POINT (-121.494885 38.5314993)
90307121,38.53238,-121.4945978,3,,,POINT (-121.4945978 38.53238)
90307126,38.5337908,-121.4941412,4,,,POINT (-121.4941412 38.5337908)
90307129,38.5351438,-121.4937207,3,traffic_signals,,POINT (-121.4937207 38.5351438)
90307130,38.5356381,-121.4935927,3,,,POINT (-121.4935927 38.5356381)
90307131,38.5365653,-121.4933459,4,,,POINT (-121.4933459 38.5365653)
90307132,38.5374811,-121.4930653,4,,,POINT (-121.4930653 38.5374811)
90307134,38.539133,-121.4925364,3,,,POINT (-121.4925364 38.539133)
90307138,38.5405029,-121.4920935,3,,,POINT (-121.4920935 38.5405029)
90307140,38.541219,-121.491915,4,,,POINT (-121.491915 38.541219)
90307144,38.5422207,-121.4916115,3,traffic_signals,,POINT (-121.4916115 38.5422207)
90307146,38.5428764,-121.4913967,3,,,POINT (-121.4913967 38.5428764)
90307148,38.5430299,-121.4913491,3,,,POINT (-121.4913491 38.5430299)
90307152,38.5436397,-121.4911451,3,,,POINT (-121.4911451 38.5436397)
90307153,38.5438923,-121.4910704,3,,,POINT (-121.4910704 38.5438923)
90307154,38.5441462,-121.4909878,3,,,POINT (-121.4909878 38.5441462)
90307159,38.5448205,-121.490771,3,,,POINT (-121.490771 38.5448205)
90307161,38.5449609,-121.4907259,3,,,POINT (-121.4907259 38.5449609)
90307162,38.5456773,-121.4905075,3,traffic_signals,,POINT (-121.4905075 38.5456773)
90307164,38.5462599,-121.4903021,3,,,POINT (-121.4903021 38.5462599)
90307166,38.5466224,-121.4901887,3,,,POINT (-121.4901887 38.5466224)
90307168,38.5469628,-121.4900757,3,,,POINT (-121.4900757 38.5469628)
90307170,38.548154,-121.48971,3,,,POINT (-121.48971 38.548154)
90307173,38.5488919,-121.4894561,3,traffic_signals,,POINT (-121.4894561 38.5488919)
90307175,38.549619,-121.4892498,3,,,POINT (-121.4892498 38.549619)
90307179,38.5496695,-121.4892347,3,,,POINT (-121.4892347 38.5496695)
90307181,38.5504873,-121.4889515,3,,,POINT (-121.4889515 38.5504873)
90307183,38.5512691,-121.488678,3,traffic_signals,,POINT (-121.488678 38.5512691)
90307186,38.5516598,-121.4885563,3,,,POINT (-121.4885563 38.5516598)
90307196,38.5521427,-121.4888519,3,,,POINT (-121.4888519 38.5521427)
90307206,38.553062,-121.48921,3,,,POINT (-121.48921 38.553062)
90307210,38.5543251,-121.4895248,3,,,POINT (-121.4895248 38.5543251)
90307216,38.555086,-121.4895744,3,,,POINT (-121.4895744 38.555086)
90307218,38.5557791,-121.4894847,3,,,POINT (-121.4894847 38.5557791)
90307220,38.5564698,-121.4894,4,traffic_signals,,POINT (-121.4894 38.5564698)
90307222,38.557148,-121.489298,3,,,POINT (-121.489298 38.557148)
90307226,38.557845,-121.4892155,4,,,POINT (-121.4892155 38.557845)
90307228,38.5585161,-121.4889953,3,,,POINT (-121.4889953 38.5585161)
90307230,38.5591586,-121.4887742,3,,,POINT (-121.4887742 38.5591586)
90307232,38.5598298,-121.4885314,3,,,POINT (-121.4885314 38.5598298)
90307246,38.5605517,-121.4883884,4,traffic_signals,,POINT (-121.4883884 38.5605517)
90307375,38.62853,-121.424553,1,turning_circle,,POINT (-121.424553 38.62853)
90307377,38.628908,-121.424595,3,,,POINT (-121.424595 38.628908)
90307509,38.565985,-121.412677,3,,,POINT (-121.412677 38.565985)
90307515,38.565813,-121.41147,4,,,POINT (-121.41147 38.565813)
90307523,38.5653745,-121.4089602,5,,,POINT (-121.4089602 38.5653745)
90307671,38.4768964,-121.446564,4,stop,,POINT (-121.446564 38.4768964)
90307697,38.477608,-121.446539,3,,,POINT (-121.446539 38.477608)
90307704,38.478123,-121.446376,3,,,POINT (-121.446376 38.478123)
90307710,38.478563,-121.446051,3,,,POINT (-121.446051 38.478563)
90307717,38.4791924,-121.4451459,4,,,POINT (-121.4451459 38.4791924)
90307719,38.4795994,-121.4444327,3,,,POINT (-121.4444327 38.4795994)
90307721,38.480239,-121.4433772,3,,,POINT (-121.4433772 38.480239)
90307723,38.4806881,-121.4426284,3,,,POINT (-121.4426284 38.4806881)
90307725,38.4812729,-121.4416523,4,,,POINT (-121.4416523 38.4812729)
90307781,38.47836,-121.445724,1,turning_circle,,POINT (-121.445724 38.47836)
90308102,38.56677,-121.411036,3,,,POINT (-121.411036 38.56677)
90308174,38.559659,-121.42782,3,,,POINT (-121.42782 38.559659)
90308176,38.560445,-121.426245,1,,,POINT (-121.426245 38.560445)
90308204,38.504687,-121.549829,3,,,POINT (-121.549829 38.504687)
90308206,38.505264,-121.549081,3,,,POINT (-121.549081 38.505264)
90308208,38.5058418,-121.5483647,3,,,POINT (-121.5483647 38.5058418)
90308217,38.507238,-121.548083,3,,,POINT (-121.548083 38.507238)
90308232,38.505295,-121.547657,1,turning_circle,,POINT (-121.547657 38.505295)
90308244,38.516532,-121.486644,3,,,POINT (-121.486644 38.516532)
90308257,38.516532,-121.484853,3,,,POINT (-121.484853 38.516532)
90308287,38.607552,-121.4562989,4,,,POINT (-121.4562989 38.607552)
90308289,38.6075104,-121.4554432,4,,,POINT (-121.4554432 38.6075104)
90308291,38.607509,-121.454279,3,,,POINT (-121.454279 38.607509)
90308295,38.60751,-121.4531377,4,,,POINT (-121.4531377 38.60751)
90308299,38.607505,-121.451968,4,,,POINT (-121.451968 38.607505)
90308302,38.6075058,-121.4508165,4,,,POINT (-121.4508165 38.6075058)
90308306,38.607502,-121.449653,4,,,POINT (-121.449653 38.607502)
90308312,38.6075036,-121.4485075,4,,,POINT (-121.4485075 38.6075036)
90308315,38.607499,-121.447347,4,stop,,POINT (-121.447347 38.607499)
90308318,38.607497,-121.446199,4,,,POINT (-121.446199 38.607497)
90308322,38.607495,-121.445041,4,,,POINT (-121.445041 38.607495)
90308325,38.607494,-121.443886,4,,,POINT (-121.443886 38.607494)
90308327,38.6074953,-121.4427286,4,,,POINT (-121.4427286 38.6074953)
90308329,38.6074927,-121.441577,4,,,POINT (-121.441577 38.6074927)
90308332,38.6074594,-121.4407158,1,,,POINT (-121.4407158 38.6074594)
90308464,38.6000164,-121.4199632,3,,,POINT (-121.4199632 38.6000164)
90308533,38.473472,-121.461124,3,,,POINT (-121.461124 38.473472)
90308535,38.473474,-121.458417,3,,,POINT (-121.458417 38.473474)
90308723,38.521634,-121.518923,4,,,POINT (-121.518923 38.521634)
90308725,38.521251,-121.518328,4,,,POINT (-121.518328 38.521251)
90308734,38.520569,-121.517637,3,,,POINT (-121.517637 38.520569)
90308739,38.520007,-121.516488,3,,,POINT (-121.516488 38.520007)
90308744,38.519653,-121.515967,3,,,POINT (-121.515967 38.519653)
90308747,38.464949,-121.449043,3,,,POINT (-121.449043 38.464949)
90308750,38.465181,-121.448809,1,turning_circle,,POINT (-121.448809 38.465181)
90309362,38.676081,-121.526872,3,,,POINT (-121.526872 38.676081)
90309382,38.677263,-121.526899,3,,,POINT (-121.526899 38.677263)
90309388,38.6057025,-121.5414633,3,,,POINT (-121.5414633 38.6057025)
90309402,38.607585,-121.541103,3,,,POINT (-121.541103 38.607585)
90309808,38.508189,-121.423887,3,,,POINT (-121.423887 38.508189)
90309827,38.5068227,-121.423918,3,,,POINT (-121.423918 38.5068227)
90309831,38.527665,-121.490187,3,,,POINT (-121.490187 38.527665)
90309833,38.5257192,-121.4901931,3,,,POINT (-121.4901931 38.5257192)
90309862,38.5290884,-121.490236,3,,,POINT (-121.490236 38.5290884)
90309871,38.528378,-121.490163,3,,,POINT (-121.490163 38.528378)
90310121,38.6067166,-121.4245704,3,,,POINT (-121.4245704 38.6067166)
90310126,38.6078769,-121.4246906,3,,,POINT (-121.4246906 38.6078769)
90310511,38.51853,-121.519456,3,,,POINT (-121.519456 38.51853)
90310550,38.48808,-121.529868,3,,,POINT (-121.529868 38.48808)
90310558,38.487508,-121.529695,1,turning_circle,,POINT (-121.529695 38.487508)
90310652,38.459172,-121.439894,3,,,POINT (-121.439894 38.459172)
90310653,38.458484,-121.440223,3,,,POINT (-121.440223 38.458484)
90310654,38.457808,-121.440542,3,,,POINT (-121.440542 38.457808)
90310656,38.457172,-121.440844,3,,,POINT (-121.440844 38.457172)
90310666,38.4568,-121.440901,3,,,POINT (-121.440901 38.4568)
90310754,38.609349,-121.4525652,3,,,POINT (-121.4525652 38.609349)
90310760,38.610177,-121.453211,4,,,POINT (-121.453211 38.610177)
90310764,38.611131,-121.4532,3,,,POINT (-121.4532 38.611131)
90310770,38.614333,-121.4522634,3,stop,,POINT (-121.4522634 38.614333)
90310772,38.614891,-121.452317,4,,,POINT (-121.452317 38.614891)
90310773,38.616703,-121.452317,4,,,POINT (-121.452317 38.616703)
90310777,38.61871,-121.452318,4,,,POINT (-121.452318 38.61871)
90310779,38.619371,-121.452318,3,,,POINT (-121.452318 38.619371)
90310784,38.620164,-121.452226,3,,,POINT (-121.452226 38.620164)
90310792,38.620928,-121.451966,3,,,POINT (-121.451966 38.620928)
90310813,38.623129,-121.451207,3,,,POINT (-121.451207 38.623129)
90310815,38.623873,-121.451207,3,,,POINT (-121.451207 38.623873)
90310829,38.624491,-121.450992,3,,,POINT (-121.450992 38.624491)
90310837,38.611131,-121.453125,3,,,POINT (-121.453125 38.611131)
90310841,38.6120432,-121.4531259,3,,,POINT (-121.4531259 38.6120432)
90310845,38.606422,-121.453124,3,,,POINT (-121.453124 38.606422)
90310851,38.6090096,-121.4532555,3,,,POINT (-121.4532555 38.6090096)
90310856,38.6050017,-121.4531221,3,,,POINT (-121.4531221 38.6050017)
90310858,38.606195,-121.4531312,3,,,POINT (-121.4531312 38.606195)
90311174,38.579635,-121.437248,3,,,POINT (-121.437248 38.579635)
90311183,38.580308,-121.436213,3,,,POINT (-121.436213 38.580308)
90311200,38.580142,-121.433242,3,,,POINT (-121.433242 38.580142)
90311204,38.580195,-121.432089,3,,,POINT (-121.432089 38.580195)
90311206,38.580252,-121.431108,3,,,POINT (-121.431108 38.580252)
90311208,38.580311,-121.430089,3,,,POINT (-121.430089 38.580311)
90311216,38.580299,-121.428935,3,,,POINT (-121.428935 38.580299)
90311227,38.580088,-121.428305,3,,,POINT (-121.428305 38.580088)
90311233,38.579703,-121.427708,3,,,POINT (-121.427708 38.579703)
90311235,38.578911,-121.426515,3,,,POINT (-121.426515 38.578911)
90311236,38.577922,-121.425018,3,,,POINT (-121.425018 38.577922)
90311240,38.577529,-121.424455,3,,,POINT (-121.424455 38.577529)
90311252,38.576763,-121.423879,3,,,POINT (-121.423879 38.576763)
90311263,38.5757757,-121.4238237,3,,,POINT (-121.4238237 38.5757757)
90311266,38.5736644,-121.4243077,3,,,POINT (-121.4243077 38.5736644)
90311267,38.5718546,-121.4247132,3,,,POINT (-121.4247132 38.5718546)
90311268,38.571043,-121.424866,3,,,POINT (-121.424866 38.571043)
90311285,38.570245,-121.426257,4,,,POINT (-121.426257 38.570245)
90311287,38.569978,-121.427172,3,,,POINT (-121.427172 38.569978)
90311289,38.569549,-121.428641,3,,,POINT (-121.428641 38.569549)
90311295,38.569226,-121.42963,4,,,POINT (-121.42963 38.569226)
90311465,38.548934,-121.399272,1,turning_circle,,POINT (-121.399272 38.548934)
90311467,38.548626,-121.398764,3,,,POINT (-121.398764 38.548626)
90311629,38.644316,-121.539102,3,,,POINT (-121.539102 38.644316)
90311632,38.644332,-121.538879,3,,,POINT (-121.538879 38.644332)
90311637,38.643587,-121.538777,3,,,POINT (-121.538777 38.643587)
90311669,38.623331,-121.501185,3,,,POINT (-121.501185 38.623331)
90311674,38.622723,-121.501167,1,turning_circle,,POINT (-121.501167 38.622723)
90311783,38.574789,-121.432612,3,,,POINT (-121.432612 38.574789)
90311789,38.574357,-121.433091,1,,,POINT (-121.433091 38.574357)
90311914,38.534761,-121.514956,4,,,POINT (-121.514956 38.534761)
90311939,38.532285,-121.512489,3,,,POINT (-121.512489 38.532285)
90311941,38.5319018,-121.5117009,3,,,POINT (-121.5117009 38.5319018)
90311947,38.531694,-121.511836,3,,,POINT (-121.511836 38.531694)
90311959,38.530785,-121.510835,3,,,POINT (-121.510835 38.530785)
90312141,38.5727321,-121.4905179,3,,,POINT (-121.4905179 38.5727321)
90312145,38.5723792,-121.4891915,3,,,POINT (-121.4891915 38.5723792)
90312201,38.487968,-121.530227,3,,,POINT (-121.530227 38.487968)
90312209,38.488928,-121.5313325,3,,,POINT (-121.5313325 38.488928)
90312211,38.4889173,-121.5323241,3,,,POINT (-121.5323241 38.4889173)
90312525,38.5335233,-121.5180662,3,,,POINT (-121.5180662 38.5335233)
90312552,38.622785,-121.475532,3,,,POINT (-121.475532 38.622785)
90312553,38.622788,-121.477095,3,,,POINT (-121.477095 38.622788)
90312562,38.622865,-121.47816,3,,,POINT (-121.47816 38.622865)
90312566,38.6229163,-121.4702488,3,,,POINT (-121.4702488 38.6229163)
90312568,38.62295,-121.475532,3,,,POINT (-121.475532 38.62295)
90312920,38.4925573,-121.4919827,3,,,POINT (-121.4919827 38.4925573)
90312929,38.489098,-121.49095,3,,,POINT (-121.49095 38.489098)
90312942,38.639327,-121.510623,4,,,POINT (-121.510623 38.639327)
90312961,38.639093,-121.510908,4,,,POINT (-121.510908 38.639093)
90312966,38.6093068,-121.4392772,3,,,POINT (-121.4392772 38.6093068)
90312975,38.611119,-121.439243,4,,,POINT (-121.439243 38.611119)
90312977,38.612922,-121.439243,4,,,POINT (-121.439243 38.612922)
90312979,38.614741,-121.439243,4,,,POINT (-121.439243 38.614741)
90312982,38.616543,-121.439243,3,,,POINT (-121.439243 38.616543)
90312989,38.620179,-121.439235,3,,,POINT (-121.439235 38.620179)
90312992,38.620818,-121.439232,3,,,POINT (-121.439232 38.620818)
90312994,38.6219919,-121.4392501,4,,,POINT (-121.4392501 38.6219919)
90312997,38.623793,-121.439215,4,,,POINT (-121.439215 38.623793)
90313001,38.6263675,-121.4392432,3,,,POINT (-121.4392432 38.6263675)
90313007,38.633009,-121.439537,3,,,POINT (-121.439537 38.633009)
90313009,38.6348,-121.439535,4,,,POINT (-121.439535 38.6348)
90313011,38.636597,-121.439531,4,,,POINT (-121.439531 38.636597)
90313013,38.638399,-121.439527,4,,,POINT (-121.439527 38.638399)
90313015,38.640224,-121.439525,3,,,POINT (-121.439525 38.640224)
